0.	32.556
0.0002	30.388
0.0004	27.822
0.0006	26.248
0.0008	29.402
0.001	30.191
0.0012	33.542
0.0014	38.667
0.0016	39.061
0.0018	37.484
0.002	34.922
0.0022	36.302
0.0024	36.302
0.0026	36.298
0.0028	36.496
0.003	36.499
0.0032	36.89
0.0034	36.298
0.0036	34.531
0.0038	34.327
0.004	33.936
0.0042	34.13
0.0044	35.122
0.0046	29.205
0.0048	27.234
0.005	27.037
0.0052	30.194
0.0054	33.148
0.0056	37.287
0.0058	39.85
0.006	40.835
0.0062	37.678
0.0064	37.484
0.0066	37.681
0.0068	37.484
0.007	38.076
0.0072	37.878
0.0074	37.882
0.0076	40.441
0.0078	37.484
0.008	35.707
0.0082	34.922
0.0084	34.527
0.0086	33.542
0.0088	30.585
0.009	29.005
0.0092	28.22
0.0094	31.965
0.0096	32.162
0.0098	35.316
0.01	39.455
0.0102	40.638
0.0104	36.893
0.0106	37.684
0.0108	37.875
0.011	37.878
0.0112	37.287
0.0114	37.484
0.0116	37.681
0.0118	40.441
0.012	37.487
0.0122	34.33
0.0124	33.939
0.0126	32.95
0.0128	33.739
0.013	33.542
0.0132	30.979
0.0134	29.599
0.0136	30.194
0.0138	31.176
0.014	33.742
0.0142	40.441
0.0144	40.835
0.0146	39.064
0.0148	37.678
0.015	37.878
0.0152	37.681
0.0154	37.681
0.0156	36.893
0.0158	36.499
0.016	36.893
0.0162	36.298
0.0164	33.936
0.0166	32.753
0.0168	34.133
0.017	32.95
0.0172	32.756
0.0174	31.176
0.0176	30.585
0.0178	29.797
0.018	32.556
0.0182	32.95
0.0184	36.893
0.0186	40.835
0.0188	41.23
0.019	39.653
0.0192	38.667
0.0194	38.076
0.0196	36.893
0.0198	36.499
0.02	36.696
0.0202	36.499
0.0204	36.699
0.0206	34.721
0.0208	32.162
0.021	31.374
0.0212	29.8
0.0214	31.374
0.0216	30.388
0.0218	27.431
0.022	27.037
0.0222	27.037
0.0224	27.825
0.0226	30.976
0.0228	37.09
0.023	38.864
0.0232	36.893
0.0234	34.725
0.0236	34.922
0.0238	34.922
0.024	35.119
0.0242	35.513
0.0244	35.907
0.0246	36.893
0.0248	36.104
0.025	36.101
0.0252	32.753
0.0254	31.374
0.0256	33.936
0.0258	34.725
0.026	31.965
0.0262	30.782
0.0264	29.797
0.0266	32.356
0.0268	34.725
0.027	39.85
0.0272	41.427
0.0274	41.821
0.0276	38.47
0.0278	38.273
