0.	276.88
0.0002	278.82
0.0004	278.82
0.0006	274.95
0.0008	259.48
0.001	230.39
0.0012	201.36
0.0014	176.14
0.0016	166.46
0.0018	158.71
0.002	147.08
0.0022	137.4
0.0024	129.65
0.0026	129.65
0.0028	168.36
0.003	226.51
0.0032	274.95
0.0034	276.88
0.0036	276.88
0.0038	278.82
0.004	276.88
0.0042	278.82
0.0044	276.88
0.0046	282.69
0.0048	271.07
0.005	265.26
0.0052	241.98
0.0054	211.02
0.0056	183.89
0.0058	166.46
0.006	160.65
0.0062	149.02
0.0064	135.46
0.0066	129.65
0.0068	114.15
0.007	127.74
0.0072	181.96
0.0074	247.85
0.0076	276.88
0.0078	276.88
0.008	276.91
0.0082	274.95
0.0084	278.85
0.0086	274.98
0.0088	276.88
0.009	276.88
0.0092	282.69
0.0094	269.13
0.0096	261.38
0.0098	253.64
0.01	209.08
0.0102	168.4
0.0104	168.4
0.0106	158.74
0.0108	147.05
0.011	135.43
0.0112	139.37
0.0114	180.02
0.0116	247.82
0.0118	282.66
0.012	274.92
0.0122	274.95
0.0124	185.83
0.0126	166.46
0.0128	166.43
0.013	195.52
0.0132	247.82
0.0134	282.69
0.0136	274.98
0.0138	249.76
0.014	216.83
0.0142	195.52
0.0144	178.08
0.0146	180.02
0.0148	185.83
0.015	195.52
0.0152	209.08
0.0154	230.39
0.0156	249.76
0.0158	274.95
0.016	294.29
0.0162	313.66
0.0164	315.63
0.0166	269.13
0.0168	178.08
0.017	164.52
0.0172	174.21
0.0174	216.83
0.0176	263.35
0.0178	292.38
0.018	276.88
0.0182	220.7
0.0184	166.43
0.0186	164.52
0.0188	180.02
0.019	228.45
0.0192	274.95
0.0194	274.92
0.0196	263.32
0.0198	236.23
0.02	209.08
0.0202	179.99
0.0204	166.49
0.0206	162.58
0.0208	150.93
0.021	141.3
0.0212	131.59
0.0214	131.62
0.0216	158.71
0.0218	216.83
0.022	274.95
0.0222	276.88
0.0224	274.95
0.0226	276.88
0.0228	278.82
0.023	278.82
0.0232	276.88
0.0234	286.57
0.0236	273.01
0.0238	276.88
0.024	205.17
0.0242	164.52
0.0244	164.52
0.0246	158.71
0.0248	149.02
0.025	147.08
0.0252	143.21
0.0254	147.12
0.0256	154.86
0.0258	154.83
0.026	172.27
0.0262	166.46
0.0264	164.52
0.0266	168.4
0.0268	205.2
0.027	255.57
0.0272	276.88
0.0274	276.88
0.0276	278.82
0.0278	276.85
0.028	278.82
0.0282	290.41
0.0284	302.07
0.0286	305.94
0.0288	305.94
0.029	255.57
