0.	22.106
0.0002	22.7
0.0004	22.7
0.0006	22.112
0.0008	19.941
0.001	18.364
0.0012	17.572
0.0014	17.772
0.0016	19.152
0.0018	17.969
0.002	18.166
0.0022	17.775
0.0024	17.966
0.0026	19.149
0.0028	23.098
0.003	24.477
0.0032	22.112
0.0034	21.715
0.0036	21.518
0.0038	21.32
0.004	21.715
0.0042	21.518
0.0044	21.715
0.0046	18.758
0.0048	22.306
0.005	20.926
0.0052	19.349
0.0054	18.761
0.0056	17.969
0.0058	18.955
0.006	17.969
0.0062	17.378
0.0064	17.378
0.0066	22.303
0.0068	21.909
0.007	24.869
0.0072	24.865
0.0074	26.248
0.0076	20.926
0.0078	21.123
0.008	21.123
0.0082	21.12
0.0084	21.518
0.0086	21.32
0.0088	21.912
0.009	21.912
0.0092	16.984
0.0094	1.6115
0.0096	2.7942
0.0098	21.715
0.01	12.253
0.0102	18.755
0.0104	18.364
0.0106	17.378
0.0108	18.166
0.011	17.575
0.0112	19.546
0.0114	24.277
0.0116	24.869
0.0118	8.9018
0.012	20.335
0.0122	16.984
0.0124	13.044
0.0126	17.378
0.0128	18.367
0.013	22.306
0.0132	23.88
0.0134	20.532
0.0136	18.364
0.0138	16.59
0.014	15.998
0.0142	3.9738
0.0144	2.0026
0.0146	1.8086
0.0148	2.5909
0.015	3.3825
0.0152	2.9882
0.0154	4.171
0.0156	4.9594
0.0158	5.5508
0.016	21.123
0.0162	20.335
0.0164	23.292
0.0166	13.041
0.0168	16.195
0.017	18.758
0.0172	19.543
0.0174	24.671
0.0176	26.248
0.0178	11.464
0.018	25.854
0.0182	11.662
0.0184	18.758
0.0186	20.335
0.0188	23.883
0.019	25.066
0.0192	24.08
0.0194	20.529
0.0196	19.149
0.0198	17.181
0.02	17.178
0.0202	17.769
0.0204	18.761
0.0206	18.361
0.0208	17.969
0.021	17.572
0.0212	16.987
0.0214	17.181
0.0216	20.729
0.0218	22.7
0.022	23.689
0.0222	20.729
0.0224	20.926
0.0226	21.123
0.0228	21.123
0.023	20.726
0.0232	20.335
0.0234	15.998
0.0236	12.056
0.0238	21.912
0.024	11.662
0.0242	17.972
0.0244	17.772
0.0246	17.181
0.0248	17.178
0.025	2.594
0.0252	2.1998
0.0254	1.6084
0.0256	2.594
0.0258	13.827
0.026	20.532
0.0262	17.378
0.0264	16.787
0.0266	18.561
0.0268	22.7
0.027	23.489
0.0272	19.152
0.0274	19.352
0.0276	19.543
0.0278	19.152
0.028	18.955
0.0282	5.5508
0.0284	3.9738
0.0286	5.5508
0.0288	22.9
0.029	10.085
0.0292	14.227
0.0294	16.59
0.0296	16.787
0.0298	17.181
0.03	16.392
0.0302	16.59
0.0304	17.381
0.0306	17.181
0.0308	16.79
0.031	16.392
0.0312	15.801
0.0314	16.001
0.0316	17.966
0.0318	22.7
0.032	25.263
0.0322	23.489
0.0324	21.123
0.0326	21.123
0.0328	20.926
0.033	20.529
0.0332	20.729
0.0334	21.123
0.0336	21.123
0.0338	20.926
0.034	19.155
0.0342	17.375
0.0344	16.392
0.0346	19.152
0.0348	18.561
0.035	18.364
0.0352	18.364
0.0354	17.969
0.0356	17.772
0.0358	18.166
0.036	22.306
0.0362	25.46
0.0364	26.051
0.0366	21.912
0.0368	22.109
0.037	21.912
0.0372	21.521
0.0374	21.514
0.0376	21.715
0.0378	22.306
0.038	22.506
0.0382	21.32
0.0384	19.941
0.0386	19.152
0.0388	17.969
0.039	18.166
0.0392	17.969
0.0394	17.178
0.0396	17.772
0.0398	18.166
0.04	18.561
0.0402	21.715
0.0404	26.248
0.0406	27.037
0.0408	21.912
0.041	22.306
0.0412	22.109
0.0414	22.306
0.0416	22.7
0.0418	22.697
0.042	23.489
0.0422	23.094
0.0424	22.503
0.0426	20.532
0.0428	18.758
0.043	15.801
0.0432	23.292
0.0434	19.937
0.0436	17.969
0.0438	18.166
0.044	17.969
0.0442	16.787
0.0444	18.758
0.0446	22.503
0.0448	25.263
0.045	23.094
0.0452	20.729
0.0454	21.518
0.0456	21.518
0.0458	22.109
0.046	22.5
0.0462	23.094
0.0464	22.9
0.0466	22.109
0.0468	6.9306
0.047	2.594
0.0472	3.9708
0.0474	7.7191
0.0476	27.234
0.0478	16.59
0.048	18.163
0.0482	18.561
0.0484	18.17
0.0486	18.755
0.0488	22.109
0.049	24.671
0.0492	22.306
0.0494	21.123
0.0496	21.915
0.0498	21.715
0.05	22.306
0.0502	22.7
0.0504	22.109
0.0506	22.109
0.0508	21.718
0.051	20.335
0.0512	18.955
0.0514	18.364
0.0516	17.969
0.0518	18.955
0.052	19.349
0.0522	18.758
0.0524	18.166
0.0526	17.772
0.0528	17.375
0.053	18.758
0.0532	22.897
0.0534	25.46
0.0536	23.094
0.0538	22.306
0.054	22.897
0.0542	22.697
0.0544	22.109
0.0546	21.915
0.0548	21.715
0.055	21.521
0.0552	21.912
0.0554	21.123
0.0556	22.109
0.0558	17.969
0.056	17.969
0.0562	18.367
0.0564	17.969
0.0566	17.772
0.0568	6.9306
0.057	1.8055
0.0572	1.4082
0.0574	2.0026
0.0576	8.1164
0.0578	25.66
0.058	25.066
0.0582	19.546
0.0584	18.758
0.0586	22.503
0.0588	24.869
0.059	21.912
0.0592	21.32
0.0594	20.926
0.0596	20.729
0.0598	20.923
0.06	20.532
